1492354657.075816,31
1492354657.180271,31
1492354657.285902,32
1492354657.397217,31
1492354657.499522,32
1492354657.603652,32
1492354657.711659,32
1492354657.817751,32
1492354657.920385,32
1492354658.025782,32
1492354658.130545,32
1492354658.233036,32
1492354658.336863,33
1492354658.439055,32
1492354658.541650,32
1492354658.643727,32
1492354658.746275,32
1492354658.848904,32
1492354658.951005,32
1492354659.053329,32
1492354659.155722,32
1492354659.257953,31
1492354659.360721,32
1492354659.463326,32
1492354659.571795,32
1492354659.678455,32
1492354659.781152,33
1492354659.885394,33
1492354659.993069,33
1492354660.106667,33
1492354660.208662,34
1492354660.313620,33
1492354660.416033,33
1492354660.518271,33
1492354660.631381,33
1492354660.733643,34
1492354660.835681,34
1492354660.939741,34
1492354661.042117,34
1492354661.144482,34
1492354661.246884,34
1492354661.349292,33
1492354661.451674,33
1492354661.554173,33
1492354661.656492,33
1492354661.758676,33
1492354661.863438,33
1492354661.967046,33
1492354662.072651,34
1492354662.174883,34
1492354662.280974,34
1492354662.385269,34
1492354662.488741,35
1492354662.591327,34
1492354662.696115,34
1492354662.803326,34
1492354662.906968,34
1492354663.011820,34
1492354663.114315,34
1492354663.218305,34
1492354663.321689,34
1492354663.436542,34
1492354663.544315,34
1492354663.646335,34
1492354663.748507,35
1492354663.850750,34
1492354663.955062,34
1492354664.060878,34
1492354664.165754,34
1492354664.268086,34
1492354664.370743,34
1492354664.481422,35
1492354664.584924,35
1492354664.687370,35
1492354664.791053,35
1492354664.893376,35
1492354664.999987,35
1492354665.102302,35
1492354665.207568,35
1492354665.309770,35
1492354665.412987,35
1492354665.515124,35
1492354665.617729,35
1492354665.720666,35
1492354665.824283,35
1492354665.926631,35
1492354666.030698,35
1492354666.137073,35
1492354666.251284,36
1492354666.353645,35
1492354666.457674,35
1492354666.569663,35
1492354666.672512,35
1492354666.774742,35
1492354666.879908,36
1492354666.982878,36
1492354667.094574,36
1492354667.196885,36
1492354667.300082,37
1492354667.402984,36
1492354667.506501,36
1492354667.610285,36
1492354667.713823,36
1492354667.817352,37
1492354667.921701,36
1492354668.037623,36
1492354668.145477,36
1492354668.248242,36
1492354668.352561,36
1492354668.456620,36
1492354668.559007,36
1492354668.663472,36
1492354668.765824,36
1492354668.874067,36
1492354668.977159,36
1492354669.083777,36
1492354669.197326,36
1492354669.302466,37
1492354669.406896,37
1492354669.509992,37
1492354669.617355,37
1492354669.720319,37
1492354669.822517,37
1492354669.924725,37
1492354670.027232,37
1492354670.129445,37
1492354670.231525,37
1492354670.333868,37
1492354670.437053,37
1492354670.541485,37
1492354670.643851,38
1492354670.750881,37
1492354670.855417,38
1492354670.958433,37
1492354671.061167,37
1492354671.163981,37
1492354671.267968,37
1492354671.370359,38
1492354671.474879,37
1492354671.578715,37
1492354671.685282,37
1492354671.787445,37
1492354671.891494,37
1492354671.994258,38
1492354672.097114,38
1492354672.200830,38
1492354672.303420,38
1492354672.410460,38
1492354672.521229,38
1492354672.629162,38
1492354672.736720,38
1492354672.841487,38
1492354672.943460,38
1492354673.053337,38
1492354673.157395,38
1492354673.259595,39
1492354673.361848,38
1492354673.470030,39
1492354673.572369,38
1492354673.678250,38
1492354673.780635,38
1492354673.882979,38
1492354673.986691,39
1492354674.092586,38
1492354674.195069,38
1492354674.298123,38
1492354674.400927,38
1492354674.503134,39
1492354674.605336,39
1492354674.708393,39
1492354674.813772,39
1492354674.920385,39
1492354675.023645,39
1492354675.125888,39
1492354675.228054,39
1492354675.331511,39
1492354675.434361,39
1492354675.536897,40
1492354675.641178,39
1492354675.743718,39
1492354675.846105,39
1492354675.948552,39
1492354676.051210,39
1492354676.157011,39
1492354676.264425,40
1492354676.367538,39
1492354676.470862,39
1492354676.578197,39
1492354676.684300,39
1492354676.790624,39
1492354676.895526,39
1492354677.004381,39
1492354677.113327,39
1492354677.219750,39
1492354677.326810,40
1492354677.435233,40
1492354677.542024,40
1492354677.648776,40
1492354677.755957,40
1492354677.859505,40
1492354677.968023,40
1492354678.073402,41
1492354678.181539,40
1492354678.291126,40
1492354678.399949,40
1492354678.507993,41
1492354678.615630,40
1492354678.722944,40
1492354678.832190,41
1492354678.937124,40
1492354679.044680,40
1492354679.152761,40
1492354679.261244,40
1492354679.367156,40
1492354679.499070,41
1492354679.608618,42
1492354679.711145,42
1492354679.817040,43
1492354679.926931,42
1492354680.029978,42
1492354680.132694,42
1492354680.244056,41
1492354680.350796,41
1492354680.455444,41
1492354680.558947,41
1492354680.661324,41
1492354680.763526,41
1492354680.866112,41
1492354680.970974,41
1492354681.074771,41
1492354681.178250,41
1492354681.280792,41
1492354681.385087,42
1492354681.490146,41
1492354681.592938,41
1492354681.695556,41
1492354681.797809,41
1492354681.900411,41
1492354682.003624,41
1492354682.108791,41
1492354682.217033,41
1492354682.335653,41
1492354682.446413,41
1492354682.548951,41
1492354682.651305,41
1492354682.753364,41
1492354682.855543,40
1492354682.958120,43
1492354683.060992,43
1492354683.163138,43
1492354683.267735,43
1492354683.369925,43
1492354683.473997,43
1492354683.576213,43
1492354683.683584,42
1492354683.787786,42
1492354683.889924,43
1492354683.992026,42
1492354684.094644,42
1492354684.201262,42
1492354684.304117,42
1492354684.407234,42
1492354684.515163,42
1492354684.617669,42
1492354684.720032,42
1492354684.822549,42
1492354684.925498,42
1492354685.033682,42
1492354685.139349,42
1492354685.245334,42
1492354685.348266,42
1492354685.454319,42
1492354685.559121,42
1492354685.669097,42
1492354685.780817,43
1492354685.886739,43
1492354685.989333,43
1492354686.091737,43
1492354686.194366,43
1492354686.297825,43
1492354686.400309,43
1492354686.502685,43
1492354686.605009,43
1492354686.707104,43
1492354686.809584,43
1492354686.912200,43
1492354687.014831,43
1492354687.117358,43
1492354687.223909,43
1492354687.326333,43
1492354687.428956,43
1492354687.531466,43
1492354687.637050,43
1492354687.740448,43
1492354687.848847,43
1492354687.951757,43
1492354688.057090,44
1492354688.161873,43
1492354688.264159,43
1492354688.372403,43
1492354688.474409,43
1492354688.576549,43
1492354688.678992,43
1492354688.785243,44
1492354688.887509,44
1492354688.996491,45
1492354689.105332,45
1492354689.213617,45
1492354689.323649,45
1492354689.425961,45
1492354689.537248,45
1492354689.642354,45
1492354689.745016,44
1492354689.847449,44
1492354689.949868,44
1492354690.052891,44
1492354690.155025,44
1492354690.259297,44
1492354690.365108,44
1492354690.472243,44
1492354690.578248,45
1492354690.681686,44
1492354690.788586,45
1492354690.891178,44
1492354690.995954,44
1492354691.099620,44
1492354691.202358,44
1492354691.304794,45
1492354691.407120,44
1492354691.516492,45
1492354691.619062,44
1492354691.725732,46
1492354691.830165,45
1492354691.938970,45
1492354692.046630,46
1492354692.149003,45
1492354692.262662,45
1492354692.366640,45
1492354692.469307,45
1492354692.571603,45
1492354692.674106,45
1492354692.776329,45
1492354692.878905,45
1492354692.981316,45
1492354693.083668,45
1492354693.185938,45
1492354693.288351,45
1492354693.391073,45
1492354693.493143,45
1492354693.599544,46
1492354693.705565,45
1492354693.807850,45
1492354693.910309,45
1492354694.012516,45
1492354694.114834,46
1492354694.220637,45
1492354694.323338,45
1492354694.425982,45
1492354694.527727,45
1492354694.630326,45
1492354694.732687,45
1492354694.834990,46
1492354694.937176,46
1492354695.044449,46
1492354695.146805,46
1492354695.250922,46
1492354695.356265,46
1492354695.465356,47
1492354695.570425,47
1492354695.683338,47
1492354695.790323,47
1492354695.892600,47
1492354695.995237,47
1492354696.097454,47
1492354696.207375,46
1492354696.311616,46
1492354696.413948,46
1492354696.523014,46
1492354696.625226,46
1492354696.731840,46
1492354696.838414,46
1492354696.943710,47
1492354697.046313,46
1492354697.148760,46
1492354697.251041,47
1492354697.359310,46
1492354697.462329,46
1492354697.564830,46
1492354697.667474,46
1492354697.771247,46
1492354697.875617,46
1492354697.979409,47
1492354698.081880,47
1492354698.184058,47
1492354698.287229,47
1492354698.389484,47
1492354698.491824,47
1492354698.599872,47
1492354698.705674,47
1492354698.814907,47
1492354698.918874,47
1492354699.021089,47
1492354699.129014,47
1492354699.235102,47
1492354699.345040,47
1492354699.448403,47
1492354699.551069,47
1492354699.653458,47
1492354699.755908,47
1492354699.858138,47
1492354699.960608,47
1492354700.063060,47
1492354700.167016,47
1492354700.273187,47
1492354700.375453,47
1492354700.481183,47
1492354700.583470,47
1492354700.685641,47
1492354700.787977,47
1492354700.890779,47
1492354700.995428,47
1492354701.098255,47
1492354701.200595,48
1492354701.302836,49
1492354701.407721,48
1492354701.509950,48
1492354701.612964,48
1492354701.715355,48
1492354701.822744,47
1492354701.927746,48
1492354702.036554,48
1492354702.143153,48
1492354702.245602,48
1492354702.357278,48
1492354702.461617,48
1492354702.564592,48
1492354702.672178,48
1492354702.774665,48
1492354702.876959,48
1492354702.979167,48
1492354703.081593,48
1492354703.183760,48
1492354703.286417,48
1492354703.389000,48
1492354703.491499,48
1492354703.594112,48
1492354703.696622,48
1492354703.798949,48
1492354703.903660,49
1492354704.006410,48
1492354704.109656,48
1492354704.211816,48
1492354704.314722,48
1492354704.417075,48
1492354704.519450,49
1492354704.624796,49
1492354704.727257,50
1492354704.835110,49
1492354704.943601,49
1492354705.052191,49
1492354705.156607,49
1492354705.259138,50
1492354705.361738,49
1492354705.464059,49
1492354705.566358,49
1492354705.669684,49
1492354705.771687,49
1492354705.874302,50
1492354705.982027,49
1492354706.096655,49
1492354706.198750,49
1492354706.301550,49
1492354706.407067,50
1492354706.509213,49
1492354706.617400,50
1492354706.726596,49
1492354706.828887,49
1492354706.931711,49
1492354707.038192,49
1492354707.140592,49
1492354707.242773,49
1492354707.345400,49
1492354707.447505,49
1492354707.550283,49
1492354707.653216,49
1492354707.755646,49
1492354707.859827,51
1492354707.963007,50
1492354708.066940,50
1492354708.170110,50
1492354708.273196,50
1492354708.375516,50
1492354708.481003,50
1492354708.587687,52
1492354708.690106,51
1492354708.793580,51
1492354708.896894,50
1492354708.999249,51
1492354709.101716,51
1492354709.203746,51
1492354709.306152,51
1492354709.409720,50
1492354709.514673,50
1492354709.618040,50
1492354709.721380,50
1492354709.831641,51
1492354709.942743,50
1492354710.053786,50
1492354710.155743,51
1492354710.258028,50
1492354710.360638,50
1492354710.464774,50
1492354710.567870,50
1492354710.671794,50
1492354710.774500,50
1492354710.877252,50
1492354710.979591,51
1492354711.082418,50
1492354711.184722,50
1492354711.287960,51
1492354711.390360,51
1492354711.492736,51
1492354711.595288,51
1492354711.697663,51
1492354711.800489,51
1492354711.902919,51
1492354712.011352,51
1492354712.115541,51
1492354712.217859,51
1492354712.322738,51
1492354712.432122,51
1492354712.534756,51
1492354712.639421,51
1492354712.741972,51
1492354712.844608,51
1492354712.947345,51
1492354713.050175,51
1492354713.152379,51
1492354713.260183,51
1492354713.370856,52
1492354713.473535,51
1492354713.579355,52
1492354713.682184,51
1492354713.795247,51
1492354713.899678,51
1492354714.005299,51
1492354714.107862,51
1492354714.210191,51
1492354714.312438,51
1492354714.414764,51
1492354714.517669,51
1492354714.620006,51
1492354714.727474,52
1492354714.829953,52
1492354714.932438,52
1492354715.034595,52
1492354715.138892,52
1492354715.243252,52
1492354715.345368,52
1492354715.449798,52
1492354715.555327,52
1492354715.660517,52
1492354715.768098,52
1492354715.871210,53
1492354715.973393,52
1492354716.079514,52
1492354716.187957,52
1492354716.290417,52
1492354716.392764,52
1492354716.498061,52
1492354716.609375,52
1492354716.718348,52
1492354716.821174,52
1492354716.928550,52
1492354717.031478,52
1492354717.141376,52
1492354717.243259,52
1492354717.347447,52
1492354717.450637,52
1492354717.553328,52
1492354717.656567,52
1492354717.759333,52
1492354717.861835,52
1492354717.964379,52
1492354718.069911,52
1492354718.173243,52
1492354718.277117,53
1492354718.379363,53
1492354718.483499,53
1492354718.587513,53
1492354718.691882,53
1492354718.795031,53
1492354718.908033,54
1492354719.010635,53
1492354719.116371,53
1492354719.221412,53
1492354719.332598,53
1492354719.444650,53
1492354719.546873,53
1492354719.654650,53
1492354719.758182,53
1492354719.860481,53
1492354719.975773,53
1492354720.077923,53
1492354720.181025,53
1492354720.283491,53
1492354720.385836,53
1492354720.488174,53
1492354720.591201,53
1492354720.696084,53
1492354720.825512,53
1492354720.961006,53
1492354721.080090,53
1492354721.185961,54
1492354721.288927,53
1492354721.391406,53
1492354721.499823,53
1492354721.607869,53
1492354721.711332,53
1492354721.813474,53
1492354721.915964,54
1492354722.018675,54
1492354722.121667,55
1492354722.226497,54
1492354722.328733,54
1492354722.431429,54
1492354722.536541,54
1492354722.643241,54
1492354722.747609,54
1492354722.851133,54
1492354722.953530,54
1492354723.059909,55
1492354723.167449,54
1492354723.277034,54
1492354723.383864,53
1492354723.488445,54
1492354723.598520,54
1492354723.701883,54
1492354723.804180,54
1492354723.906686,54
1492354724.011930,55
1492354724.114471,54
1492354724.216662,54
1492354724.319131,55
1492354724.422067,54
1492354724.524410,54
1492354724.626808,54
1492354724.728970,54
1492354724.831306,54
1492354724.933587,54
1492354725.044241,54
1492354725.152122,54
1492354725.255188,55
1492354725.362495,54
1492354725.471928,54
1492354725.579019,56
1492354725.685654,55
1492354725.794967,55
1492354725.901664,55
1492354726.006564,55
1492354726.109121,55
1492354726.213772,55
1492354726.316051,55
1492354726.422859,55
1492354726.528418,55
1492354726.636438,55
1492354726.743745,55
1492354726.847281,55
1492354726.954387,55
1492354727.061451,55
1492354727.163698,55
1492354727.271231,55
1492354727.380750,55
1492354727.487819,55
1492354727.595204,55
1492354727.700844,55
1492354727.805401,55
1492354727.908717,55
1492354728.013860,55
1492354728.119857,55
1492354728.222194,55
1492354728.328414,55
1492354728.435536,55
1492354728.538897,56
1492354728.644795,57
1492354728.747311,57
1492354728.850535,57
1492354728.953292,58
1492354729.056127,57
1492354729.162586,57
1492354729.264717,58
1492354729.369033,58
1492354729.472511,58
1492354729.576050,56
1492354729.679377,56
1492354729.781866,56
1492354729.884208,56
1492354729.986458,56
1492354730.088828,56
1492354730.192464,56
1492354730.298225,56
1492354730.414450,56
1492354730.518805,56
1492354730.628806,56
1492354730.734257,56
1492354730.840584,56
1492354730.942976,56
1492354731.045066,56
1492354731.147212,56
1492354731.249519,57
1492354731.351772,56
1492354731.454333,56
1492354731.556726,56
1492354731.662181,56
1492354731.764670,57
1492354731.872332,56
1492354731.977041,56
1492354732.079278,57
1492354732.183896,57
1492354732.287887,57
1492354732.390260,57
1492354732.493295,57
1492354732.595546,57
1492354732.697741,57
1492354732.800789,57
1492354732.905827,57
1492354733.008139,56
1492354733.112174,57
1492354733.214305,57
1492354733.317504,58
1492354733.419750,57
1492354733.528601,58
1492354733.633072,57
1492354733.745985,57
1492354733.848345,57
1492354733.960748,57
1492354734.067461,57
1492354734.169690,57
1492354734.273278,57
1492354734.375643,57
1492354734.477977,57
1492354734.580504,57
1492354734.682659,57
1492354734.785571,57
1492354734.891470,57
1492354734.999051,56
1492354735.102982,57
1492354735.205203,57
1492354735.307482,57
1492354735.413021,57
1492354735.515671,56
1492354735.617820,57
1492354735.720294,57
1492354735.822761,57
1492354735.924937,57
1492354736.028923,57
1492354736.131665,57
1492354736.240175,57
1492354736.347381,57
1492354736.455626,57
1492354736.558144,57
1492354736.668483,57
1492354736.775884,57
1492354736.879143,58
1492354736.981914,58
1492354737.085037,58
1492354737.192635,58
1492354737.294436,58
1492354737.399835,58
1492354737.508830,58
1492354737.611093,58
1492354737.713329,58
1492354737.815487,58
1492354737.918843,58
1492354738.022540,58
1492354738.125395,58
1492354738.231708,58
1492354738.335196,58
1492354738.437518,59
1492354738.539767,58
1492354738.642311,58
1492354738.744854,58
1492354738.847247,58
1492354738.949294,58
1492354739.053303,58
1492354739.155962,58
1492354739.263238,58
1492354739.369000,58
1492354739.471762,58
1492354739.573990,58
1492354739.676100,58
1492354739.778347,58
1492354739.882162,58
1492354739.984382,59
1492354740.087720,59
1492354740.192143,59
1492354740.293967,60
1492354740.397200,59
1492354740.529996,59
1492354740.633153,60
1492354740.735086,59
1492354740.837558,60
1492354740.943034,59
1492354741.045344,59
1492354741.185185,59
1492354741.300298,58
1492354741.402164,59
1492354741.505217,59
1492354741.614693,59
1492354741.723968,59
1492354741.829971,59
1492354741.932407,59
1492354742.034531,59
1492354742.143062,59
1492354742.255644,59
1492354742.357766,59
1492354742.460706,60
1492354742.565256,59
1492354742.667569,59
1492354742.771205,59
1492354742.873625,59
1492354742.976089,59
1492354743.078591,59
1492354743.188319,59
1492354743.292139,59
1492354743.394307,59
1492354743.502890,59
1492354743.611577,59
1492354743.723597,59
1492354743.831433,59
1492354743.954336,59
1492354744.079643,59
1492354744.190165,59
1492354744.296529,59
1492354744.401771,59
1492354744.504215,59
1492354744.606343,59
1492354744.709409,59
1492354744.814506,60
1492354744.917897,60
1492354745.020733,60
1492354745.123447,61
1492354745.239576,60
1492354745.341708,60
1492354745.447647,61
1492354745.566905,60
1492354745.668814,60
1492354745.789381,60
1492354745.892306,60
1492354745.996572,61
1492354746.100379,60
1492354746.215348,60
1492354746.336942,60
1492354746.445198,60
1492354746.552033,60
1492354746.655231,60
1492354746.757628,60
1492354746.861017,60
1492354746.975352,60
1492354747.085048,61
1492354747.194657,61
1492354747.296654,61
1492354747.398583,61
1492354747.511559,61
1492354747.622496,61
1492354747.724851,62
1492354747.832680,61
1492354747.939630,61
1492354748.041714,61
1492354748.143879,60
1492354748.257502,60
1492354748.360094,60
1492354748.462989,60
1492354748.566875,61
1492354748.671002,60
1492354748.775322,60
1492354748.877943,61
1492354748.986019,62
1492354749.101419,61
1492354749.203818,61
1492354749.305900,61
1492354749.408826,61
1492354749.516227,61
1492354749.630867,61
1492354749.733430,61
1492354749.836149,61
1492354749.939006,62
1492354750.041918,61
1492354750.144442,61
1492354750.247074,61
1492354750.351594,61
1492354750.457899,61
1492354750.564645,61
1492354750.666958,61
1492354750.769308,61
1492354750.873149,61
1492354750.975821,61
1492354751.077944,61
1492354751.180204,61
1492354751.282907,61
1492354751.385113,61
1492354751.487348,61
1492354751.593554,61
1492354751.696120,61
1492354751.798335,60
1492354751.901058,61
1492354752.003699,61
1492354752.108193,61
1492354752.210546,61
1492354752.320086,61
1492354752.430666,61
1492354752.532821,61
1492354752.641414,61
1492354752.743401,61
1492354752.852050,61
1492354752.957894,63
1492354753.066445,62
1492354753.170732,62
1492354753.273175,62
1492354753.376415,62
1492354753.483403,62
1492354753.590045,63
1492354753.694023,62
1492354753.796556,62
1492354753.898880,61
1492354754.001344,62
1492354754.103733,62
1492354754.206212,62
1492354754.308436,62
1492354754.415698,62
1492354754.518157,62
1492354754.620582,62
1492354754.722669,62
1492354754.825346,62
1492354754.927470,62
1492354755.029785,62
1492354755.132449,62
1492354755.235124,62
1492354755.341481,62
1492354755.446634,63
1492354755.553200,62
1492354755.655667,62
1492354755.764216,62
1492354755.874261,62
